# Time	Values[Relative_Saturation]	
15.675	0.887648	
15.7	0.887506	
15.725	0.887363	
15.75	0.887221	
15.775	0.887079	
15.8	0.886936	
15.825	0.886793	
15.85	0.88665	
15.875	0.886507	
15.9	0.886364	
15.925	0.88622	
15.95	0.886077	
15.975	0.885933	
16	0.88579	
16.025	0.885646	
16.05	0.885502	
16.075	0.885358	
16.1	0.885214	
16.125	0.885069	
16.15	0.884925	
16.175	0.88478	
16.2	0.884636	
16.225	0.884491	
16.25	0.884346	
16.275	0.884201	
16.3	0.884056	
16.325	0.883911	
16.35	0.883766	
16.375	0.88362	
16.4	0.883475	
16.425	0.88333	
16.45	0.883184	
16.475	0.883038	
16.5	0.882892	
16.525	0.882747	
16.55	0.882601	
16.575	0.882455	
16.6	0.882309	
16.625	0.882162	
16.65	0.882016	
16.675	0.88187	
16.7	0.881723	
16.725	0.881577	
16.75	0.881431	
16.775	0.881284	
16.8	0.881137	
16.825	0.880991	
16.85	0.880844	
16.875	0.880697	
16.9	0.88055	
16.925	0.880403	
16.95	0.880256	
16.975	0.880109	
17	0.879962	
17.025	0.879815	
17.05	0.879668	
17.075	0.87952	
17.1	0.879373	
17.125	0.879226	
17.15	0.879078	
17.175	0.878931	
17.2	0.878783	
17.225	0.878636	
17.25	0.878488	
17.275	0.87834	
17.3	0.878193	
17.325	0.878045	
17.35	0.877897	
17.375	0.87775	
17.4	0.877602	
17.425	0.877454	
17.45	0.877306	
17.475	0.877158	
17.5	0.87701	
17.525	0.876862	
17.55	0.876714	
17.575	0.876566	
17.6	0.876418	
17.625	0.87627	
17.65	0.876122	
17.675	0.875974	
17.7	0.875826	
17.725	0.875677	
17.75	0.875529	
17.775	0.875381	
17.8	0.875233	
17.825	0.875085	
17.85	0.874936	
17.875	0.874788	
17.9	0.87464	
17.925	0.874491	
17.95	0.874343	
17.975	0.874195	
18	0.874046	
18.025	0.873898	
18.05	0.873749	
18.075	0.873601	
18.1	0.873453	
18.125	0.873304	
18.15	0.873156	
18.175	0.873007	
18.2	0.872859	
18.225	0.87271	
18.25	0.872562	
18.275	0.872413	
18.3	0.872265	
18.325	0.872117	
18.35	0.871968	
18.375	0.87182	
18.4	0.871671	
18.425	0.871523	
18.45	0.871374	
18.475	0.871226	
18.5	0.871077	
18.525	0.870929	
18.55	0.87078	
18.575	0.870632	
18.6	0.870483	
18.625	0.870335	
18.65	0.870186	
18.675	0.870038	
18.7	0.869889	
18.725	0.869741	
18.75	0.869592	
18.775	0.869444	
18.8	0.869295	
18.825	0.869147	
18.85	0.868998	
18.875	0.86885	
18.9	0.868701	
18.925	0.868553	
18.95	0.868404	
18.975	0.868256	
19	0.868108	
19.025	0.867959	
19.05	0.867811	
19.075	0.867663	
19.1	0.867514	
19.125	0.867366	
19.15	0.867217	
19.175	0.867069	
19.2	0.866921	
19.225	0.866772	
19.25	0.866624	
19.275	0.866476	
19.3	0.866328	
19.325	0.866179	
19.35	0.866031	
19.375	0.865883	
19.4	0.865735	
19.425	0.865587	
19.45	0.865438	
19.475	0.86529	
19.5	0.865142	
19.525	0.864994	
19.55	0.864846	
19.575	0.864698	
19.6	0.86455	
19.625	0.864402	
19.65	0.864254	
19.675	0.864105	
19.7	0.863957	
19.725	0.863809	
19.75	0.863662	
19.775	0.863514	
19.8	0.863366	
19.825	0.863218	
19.85	0.86307	
19.875	0.862922	
19.9	0.862774	
19.925	0.862626	
19.95	0.862479	
19.975	0.862331	
20	0.862183	
20.025	0.862035	
20.05	0.861888	
20.075	0.86174	
20.1	0.861592	
20.125	0.861445	
20.15	0.861297	
20.175	0.861149	
20.2	0.861002	
20.225	0.860854	
20.25	0.860707	
20.275	0.860559	
20.3	0.860412	
20.325	0.860264	
20.35	0.860117	
20.375	0.859969	
20.4	0.859822	
20.425	0.859675	
20.45	0.859527	
20.475	0.85938	
20.5	0.859233	
20.525	0.859085	
20.55	0.858938	
20.575	0.858791	
20.6	0.858644	
20.625	0.858497	
20.65	0.85835	
20.675	0.858203	
20.7	0.858055	
20.725	0.857908	
20.75	0.857761	
20.775	0.857614	
20.8	0.857467	
20.825	0.857321	
20.85	0.857174	
20.875	0.857027	
20.9	0.85688	
20.925	0.856733	
20.95	0.856586	
20.975	0.85644	
21	0.856293	
21.025	0.856146	
21.05	0.855999	
21.075	0.855853	
21.1	0.855706	
21.125	0.85556	
21.15	0.855413	
21.175	0.855267	
21.2	0.85512	
21.225	0.854974	
21.25	0.854827	
21.275	0.854681	
21.3	0.854534	
21.325	0.854388	
